STT,lat,lon,distance,rssi
46,21006262,105842978,81.77080726079376,-90.25034526802833
47,21005121,105842895,46.314594860701945,-68.97344502004438
48,21005313,105843181,30.71873233070908,-59.20480039040423
49,21005088,105842980,48.8515319035682,-71.59307666897571
50,21005620,105843142,18.525193064145302,-50.7772615524442
51,21005088,105842799,52.8616998815871,-73.98150795471464
52,21005508,105843607,63.68786347294556,-81.01884840953397
53,21005298,105843294,40.23950834978876,-66.25729674746773
54,21005204,105843063,36.63469979972371,-63.86744754646509
55,21005331,105842371,68.26593780653043,-82.63236542527997
56,21005817,105843487,60.50726080562811,-78.32284287138138
57,21006293,105842082,127.38723631564378,-108.87141976889689
58,21005061,105841797,134.66916139786704,-123.00925038531192
59,21006182,105843331,80.82367495960821,-89.91382100983786
60,21005345,105841724,133.41928035084763,-120.65574710070393
61,21005300,105843286,39.4571836973378,-65.64420054191609
62,21005732,105843204,31.55056204014474,-60.15868271455555
63,21005741,105843520,59.580264319870444,-77.94893520950652
64,21005796,105842847,33.58945373141233,-63.036942749549645
65,21005511,105841813,122.64577397688487,-113.68054326782921
66,21005934,105843007,45.29066347859594,-69.53944543190049
67,21005149,105841808,130.13161166436586,-119.99161503416454
68,21005430,105842596,42.71275135863732,-68.65602783038868
69,21006052,105841841,133.20724865709386,-114.50294349914004
70,21005589,105843602,63.50911277905591,-78.96747112698849
71,21005480,105842476,54.04162411189749,-73.6025088456986
72,21005620,105842732,29.10584186088379,-58.540344134143794
73,21006136,105842020,121.72712710462781,-107.6794618957791
74,21006168,105842869,72.47016315879985,-84.41410006722562
75,21005620,105842500,52.3286610036785,-73.37674823868511
76,21005687,105843010,17.874155141082717,-50.078840226177526
77,21005955,105842177,97.2802818807979,-94.79215504514768
78,21006043,105843186,60.758694902527516,-77.68491312458409
79,21006275,105842850,84.53288011950997,-91.97165826086817
80,21005062,105843408,67.25482469025603,-81.60018863890613
81,21006282,105843290,89.42647871077136,-94.36587991708524
82,21006354,105841864,149.09574859899908,-119.27705456311855
83,21005165,105841770,133.32366779044995,-120.0207842903491
84,21006122,105841895,131.92012337224568,-114.61762101739134
85,21006050,105842848,60.11620022202988,-77.15521990742963
86,21005986,105843485,72.15244796456068,-84.19449166402032
87,21006103,105843125,65.49651294929475,-81.7201659857369
88,21006018,105842079,109.58971270054107,-101.66286481655078
89,21005342,105842230,81.95769183208063,-90.11499159711917
90,21005187,105842356,76.28313988241095,-88.02775065345882
91,21005793,105843220,37.763970908096674,-64.84156710107874
92,21005979,105843006,50.29132360178567,-71.57139823640816
93,21005666,105841992,105.18823438715857,-104.59577933677357
94,21006044,105843559,82.15173232946462,-90.47737525375987
95,21006072,105842135,107.8465867982171,-100.7455638176459
96,21005583,105842011,102.26275971567294,-103.36604426063629
97,21005975,105841907,123.38229489859108,-109.64929166281884
98,21005535,105841710,133.33114973295278,-121.87230605034512
99,21005256,105842578,52.6742187645863,-72.63944058584991
100,21005648,105843588,63.13114686043911,-79.61216193730894
101,21005463,105843376,40.29990056832883,-65.87170355252712
102,21005751,105843464,54.79599719166288,-74.86723093148456
103,21005402,105842298,73.59664655956071,-85.21415046146619
104,21005485,105842272,75.1165650484403,-86.57814548996305
105,21005176,105841993,111.03249216253266,-106.73673570560261
106,21005470,105842762,24.91077898851015,-55.79323491811681
107,21005721,105841819,123.90324306510531,-109.91753098989317
108,21005249,105842132,94.69924652508945,-97.4809992322768
109,21005419,105842130,90.51686742725758,-96.73850829440198
110,21005240,105842477,62.45868731146122,-78.85694650498125
111,21005830,105843260,43.575028551021546,-69.88092414093114
112,21006035,105843330,66.40834800683422,-81.48263085492604
113,21005569,105842943,7.061816729450724,-38.62406224867428
114,21005667,105842089,95.25496235319326,-99.6430853241805
115,21005130,105843286,53.56584913539025,-73.13269247822822
116,21006209,105842616,85.41176296627204,-91.86367177635151
117,21006269,105843645,106.6825773672032,-104.64786803443702
118,21006061,105843421,74.12085915962652,-86.37221317542227
119,21006180,105842756,76.72234270266556,-87.1205421588341
120,21006383,105841857,151.67230395752244,-122.46612961044383
121,21005369,105842610,43.57501634680917,-67.53076060045598
122,21005578,105842173,85.43963289556926,-92.07963799467208
123,21005104,105842802,51.09995346500339,-72.51246004158585
124,21006329,105842569,99.5254850910656,-102.31623390554192
125,21005162,105843129,42.95088839175932,-67.51742925253049
126,21005649,105842988,13.584334392858,-47.396148903621
127,21005512,105842070,95.96096045924934,-99.2061363188695
128,21005306,105843591,66.68733650200049,-81.00807477947549
129,21005151,105843639,78.96111540448464,-89.1571272461939
130,21005860,105843290,48.13140733162031,-71.46304987929256
131,21006083,105842710,68.51505612654111,-83.8004682272602
132,21005633,105843503,54.15270634032998,-74.49175789324997
133,21006197,105842621,83.98783980010025,-92.82571521056866
134,21005310,105843111,27.022002806724476,-56.38390657841344
135,21005536,105843142,15.400615752689575,-48.03941214136724
136,21005369,105841982,106.5436943708683,-105.59893649176662
137,21006284,105843224,87.52250958266755,-94.07877084886941
138,21006315,105842854,88.84649346410896,-95.57692112831803
139,21006023,105842238,95.94902686281716,-93.54686888329856
140,21006332,105842647,96.51787791085725,-99.80939797159022
141,21006410,105843116,99.02956692002209,-101.80200564885841
142,21005993,105842918,52.43042262589576,-72.72537482283178
143,21005642,105841743,130.52974332954014,-117.95157413552477
144,21006174,105842856,73.37847556744813,-85.64198843261462
145,21005533,105843484,50.88506888706531,-72.45888219518568
146,21006062,105841967,122.1213566849351,-107.71847476730798
147,21006277,105841886,142.11383778827982,-114.64540265593597
148,21005103,105842849,49.506586322291845,-70.7039221981819
149,21005537,105843091,10.13353038971106,-42.84678877531408
150,21005384,105843151,22.776550576022824,-53.42501333678295
151,21005597,105841917,112.10437479990965,-107.89321522410486
152,21005324,105843121,26.148610163095977,-55.98611170719028
153,21005871,105842690,49.603652741703684,-71.27993094753174
154,21005272,105842748,38.170678793225875,-63.938736445622666
155,21005605,105843253,28.258855401498717,-58.19324267575262
156,21006334,105842679,95.53625492599703,-98.40474025841596
157,21005801,105843643,73.96201038276516,-86.86236160550888
158,21005230,105841755,132.82917834587775,-121.25313891110844
159,21006221,105842727,82.02132209858857,-89.96688892660265
160,21006210,105843438,88.86517379275011,-93.64793604738293
161,21006325,105842776,91.60243203781717,-95.87139051723688
162,21005276,105843248,38.40688920519957,-64.91641335070906
163,21005288,105842267,80.03439946672137,-90.05356169355333
164,21005379,105842465,57.34411657568057,-75.9614302325578
165,21005714,105843185,28.74004084593915,-58.09806835809697
166,21005771,105842841,31.448176218120906,-59.86230442544793
167,21006319,105843638,110.60003349996259,-107.61446575381032
168,21005677,105842393,64.59850980818025,-81.39109603131072
169,21006094,105842016,119.54331073385612,-107.72116726480186
170,21005915,105842831,46.357497682296284,-69.59974108077462
171,21005605,105842149,88.1711018559625,-94.58670655196157
172,21005592,105843249,27.448037409016692,-57.34323250505679
173,21005887,105843463,63.04850730082616,-80.16685095858955
174,21006267,105843358,90.57351359231588,-95.3047881200317
175,21005709,105842338,71.0622628817803,-83.85213487222745
176,21005699,105842377,66.86357075974318,-83.71861937017272
177,21005183,105843444,60.39449607513778,-77.43402956810439
178,21006098,105841968,124.0326307135594,-108.91310482240384
179,21005884,105843008,39.73565183054646,-65.88026336102733
180,21006013,105843154,56.55318174638702,-77.15977461711614
181,21005372,105841964,108.33401170723033,-109.04763348938489
182,21005263,105841836,123.77830220185112,-114.87675767807923
183,21006239,105841972,132.41563239498012,-110.32333587574833
184,21005696,105842564,48.44600293993385,-71.28193911386242
185,21005624,105843534,57.10116783995853,-75.27608680695694
186,21005530,105843171,18.38238120308344,-50.111153033997475
187,21006337,105843025,90.15365064962853,-96.95893053023623
188,21005711,105841800,125.66054455772263,-114.98405428900394
189,21005350,105842398,64.943641357843,-79.81852698783116
190,21005232,105841975,110.78215325003013,-108.20027114264056
191,21005239,105843014,32.10143934507062,-61.903458509911886
192,21005457,105842853,16.582743944218404,-48.71456665249562
193,21005479,105843392,41.67103273761414,-66.50450218828789
194,21006148,105842753,73.4671858943264,-86.04990214051841
195,21005391,105841976,106.78419300739479,-105.65615849266166
196,21005963,105843597,79.19870119459235,-88.99820575350662
197,21006176,105841890,135.47246212606646,-118.68083980602448
198,21005112,105843267,54.169932564526974,-74.24957894375163
199,21005650,105842460,57.11242960551481,-76.82628415866432
200,21005998,105843119,53.97321123430275,-74.39919420216012
201,21005205,105843013,35.870304544472226,-62.26535590242413
202,21005936,105842277,87.25073839100459,-90.07659114185964
203,21005592,105842036,99.73931388180353,-103.06966603580491
204,21005521,105843533,55.97274251076866,-77.70002327588355
205,21005288,105842133,93.27330269565364,-97.4242611055593
206,21006055,105843140,60.65453634983014,-77.68081664500536
207,21005365,105842052,99.4614618100169,-102.79631738984381
208,21006393,105843137,97.46281190903883,-99.48799123212736
209,21005416,105842443,58.53182425085201,-76.12158891491583
210,21005222,105842405,69.93959934796085,-82.81758712539202
211,21006024,105842198,99.43775915204813,-95.66941893167966
212,21005448,105843426,45.710639715973215,-68.98474735302423
213,21006140,105843004,68.19179410348139,-81.79719348966236
214,21005409,105843525,56.67871345182229,-77.5616422945422
215,21005412,105843117,18.076149260668362,-51.12891471423684
216,21006203,105843579,96.66291215072317,-99.04501415363879
217,21005276,105843651,73.71333965760014,-85.97741851816579
218,21005921,105842583,61.17151298270906,-74.19600694352681
219,21005997,105842892,53.340143211017036,-74.49960613887183
220,21005407,105841948,109.43181155472139,-107.76981537266644
221,21005456,105843364,39.22338074074415,-65.41084780612722
222,21005528,105843493,51.815355803242895,-73.02520656632069
223,21006103,105842796,67.28646134880695,-81.72812141556872
224,21006238,105843437,91.48968066521671,-95.90501032500983
225,21006189,105843361,82.91107889440657,-90.85664252468473
226,21005082,105843215,54.55825499901553,-73.92494477085748
227,21005439,105843447,48.046313462070366,-70.05640146318132
228,21006022,105842626,67.01979949131035,-84.42518331269135
229,21005142,105841819,129.30694836467273,-116.9121837385385
230,21005558,105843157,17.273275959907465,-49.183760759558496
231,21006155,105842039,121.29752844827796,-108.56065653041044
232,21005600,105842775,24.14670512976289,-56.26162087674282
233,21005632,105842168,86.56178884555099,-92.39996429026866
234,21005430,105842480,54.452432778525996,-73.87042254394822
235,21005646,105842945,14.180599218345755,-46.33102596268253
236,21005946,105842834,49.4780928627748,-71.8716747304837
237,21006110,105841906,130.2637251204918,-113.0568256157716
238,21005091,105842997,48.49720778423905,-70.21125308380464
239,21005640,105842864,18.444533163564106,-50.741236265332134
240,21006241,105843281,84.82548450666428,-93.5459655514789
241,21005807,105841746,133.27981866540213,-114.48657066200552
242,21005534,105842684,32.199240716445296,-61.467962360942806
243,21005534,105842479,53.482313616079146,-73.4565077525497
244,21006306,105843515,102.15009790148022,-103.33038505688582
245,21005900,105841766,134.09288643359247,-116.09081994482763
246,21005979,105842761,55.79450163775939,-75.16115877930217
247,21006326,105843563,106.72035861477117,-104.29111132256759
248,21005144,105842823,46.1533884205725,-69.7925870652607
249,21005827,105843300,46.07713070212764,-68.99925560853879
250,21005520,105842948,4.839598047198981,-34.71929066751425
251,21005968,105842858,51.04472194672945,-72.33435752082525
252,21005832,105843619,73.23089252462965,-85.91643289937564
253,21005245,105842196,88.60101990844922,-94.3600763103103
254,21005540,105842994,1.4459878320418618,-23.344943187625724
255,21005415,105841743,130.49756388749094,-120.9057360945146
256,21005428,105842742,28.38982635130022,-58.24642058935354
257,21005606,105842424,59.83645588053249,-77.27354381727575
258,21005414,105842916,14.952557361538117,-47.410429262713805
259,21005280,105842091,97.70801891527333,-99.69177115300658
260,21005731,105843173,29.331782629200145,-58.61148020103432
261,21006216,105843056,76.90729095067456,-87.24491125835395
262,21006164,105843559,91.99015932927573,-96.639856238961
263,21006129,105843561,89.16325656424613,-94.68646783914907
264,21006054,105841883,129.4022109604117,-112.48955628325619
265,21006126,105842730,72.04580213136083,-84.56246826410298
266,21005064,105842478,74.3173385678257,-86.18441791151815
267,21005685,105843105,21.016798829334295,-52.01486192069823
268,21005673,105842880,20.096034382757235,-51.90926459198947
269,21005159,105843655,79.91575368816116,-89.77858344048673
270,21005467,105841902,113.58750949028946,-108.02392402876981
271,21005593,105843079,11.480212891381413,-43.880669331994405
272,21005065,105843566,78.54025951761312,-88.44556351660817
273,21006257,105841758,151.87221212669004,-126.72884868093561
274,21005736,105843287,38.28940167508787,-64.53569315946729
275,21006335,105843081,90.32659711249977,-95.95868841450226
276,21005089,105842646,60.65722895018133,-80.21020536736407
277,21006273,105843323,89.73486429115995,-94.55158237445377
278,21005848,105841811,127.92417525898453,-113.88815048984566
279,21005163,105843114,42.36173906457279,-66.91010256685952
280,21006172,105843189,74.5458942565724,-85.69023677659548
281,21005236,105842176,90.89791270579366,-96.29783079590746
282,21005743,105842796,31.62186978178166,-63.12638010477944
283,21005925,105842185,94.9558743289558,-93.20764891468373
284,21005217,105843040,34.81051577203473,-61.91932611052712
285,21005295,105841962,110.22434399490737,-106.23643920102909
286,21006015,105842055,111.59452900231275,-102.7430101518276
287,21005902,105841972,114.02543006936497,-106.078665384088
288,21005931,105842010,111.62158602794015,-102.1308901710408
289,21005683,105843649,70.19248215922823,-84.63543381019014
290,21005526,105842021,101.03458100587842,-101.03247570255176
291,21005952,105842320,84.45626203007264,-87.04645160613042
292,21006237,105842906,79.50007307789427,-88.2332843442715
293,21005146,105842749,49.4282893086236,-71.11913126315193
294,21005679,105843114,21.002625638263588,-53.2894826829879
295,21005538,105842543,46.84698418787629,-69.61890756459927
296,21006154,105842949,69.89746760164489,-85.19511755097304
297,21005494,105842410,60.7524733210152,-78.38448961750461
298,21005405,105842440,59.10522716697704,-76.72166228542434
299,21005202,105843418,56.9667842789896,-75.44129679493186
300,21006220,105843562,97.05827838508857,-101.55067328684385
301,21005664,105842386,64.94658292714918,-81.94523238066014
302,21005414,105842922,14.6244603013557,-46.96282924443094
303,21005675,105842970,16.649582044814434,-49.942704651324384
304,21005696,105842732,33.068148221450464,-62.7483543932043
305,21006224,105842196,113.47547971391467,-97.82574917060714
306,21006203,105843425,87.50242769192086,-95.92351227983129
307,21005953,105841946,118.69082335992763,-105.92358461021058
308,21005246,105843446,56.38967251325885,-76.31740451776855
309,21005560,105843129,14.490744685372277,-46.859801376830674
310,21006269,105843581,102.60052881242007,-102.22648152074078
311,21006149,105842182,109.06793185624477,-96.05922689924645
312,21005188,105842616,54.42831738321032,-74.2858079417745
313,21005334,105842761,32.34519779624382,-61.830110456885386
314,21006351,105841986,139.12530746757494,-116.46879093318924
315,21005869,105843349,52.971043416978624,-73.94610660220354
316,21005188,105843481,63.07978263213247,-78.9250728905395
317,21005969,105841795,133.8571838545709,-116.30250946924103
318,21005430,105843622,66.09691671669992,-80.74360531222975
319,21005548,105842974,3.125544645323173,-30.619836093092367
320,21006410,105843089,98.71008886334198,-100.21323238906609
321,21005473,105841898,113.96502338553759,-109.42170801218563
322,21005059,105842665,62.26458671261204,-80.14780937032252
323,21005498,105841720,132.3291356598852,-120.32748113996301
324,21005074,105841728,140.78497083391645,-126.2418901293013
325,21005108,105842387,78.38887286121862,-90.72873454399709
326,21005115,105843199,50.5293540319021,-72.51274050286887
327,21006109,105841970,124.48614450472864,-110.4239339419466
328,21006291,105842765,88.24378770963918,-93.84151989333947
329,21005627,105843020,11.445943794996897,-43.747354779660824
330,21005111,105842986,46.27906678774317,-71.40372859532278
331,21005295,105841956,110.83015449082727,-107.67332909664827
332,21006024,105843357,66.90882082053596,-81.52942257647145
333,21005268,105842897,30.51856205974465,-59.11404953653219
334,21005498,105843517,54.40306966927505,-73.98660073681171
335,21006274,105843420,94.13001458795908,-98.0726571091695
336,21005510,105842048,98.2490929351902,-100.08018510133402
337,21005409,105842834,21.173035932722676,-52.79780027288135
338,21005406,105841830,121.61467668744278,-113.58392064691216
339,21005533,105843104,11.441676498190496,-43.73645607279334
340,21005910,105843544,71.24958487352444,-85.76840962480712
341,21005742,105843526,60.19602833985903,-79.32164705012755
342,21006379,105843234,97.98979424230973,-103.23832159907579
343,21005710,105842670,39.321955910806736,-65.81383967802059
344,21006261,105842055,127.1712140390455,-106.12946511664472
345,21005443,105843363,39.43900719546104,-67.52718900530878
346,21005252,105841749,132.84802816325245,-121.24493310716328
347,21006280,105841863,144.24765083605962,-117.02554204752029
348,21005810,105842760,39.765123331562215,-65.00343517556632
349,21006169,105842167,111.68555007068902,-98.19262498643727
350,21005537,105842994,1.1122983320949744,-20.983124488058333
351,21006067,105842106,110.04559433424845,-102.03933910456072
352,21005688,105841826,122.5978660072698,-114.14899625149388
353,21006220,105842886,77.89378607393871,-88.67480014182242
354,21006047,105842842,59.95435016225372,-76.97284498817822
355,21006134,105843469,83.61363121898688,-90.84270132598358
356,21005467,105842859,15.52572337608012,-48.517965098470114
357,21005097,105842147,100.11484472629438,-101.59001993512426
358,21005426,105843435,47.15053944713092,-70.65148255318098
359,21005636,105841767,127.98491465849648,-116.18602872971826
360,21006367,105843068,93.74849632209406,-97.17550206658703
361,21005901,105842603,58.128912933427976,-71.25318576654271
362,21006151,105843077,69.94046584843082,-83.3060910157164
363,21005957,105841943,119.15439376287351,-106.9805219567108
364,21005259,105843128,32.897118404188014,-60.97143691731798
365,21006210,105842645,84.17085982498357,-92.14885268627766
366,21005363,105842180,86.47032243382303,-94.67256015456401
367,21005959,105842349,82.4296375200222,-85.63899166161491
368,21005863,105843230,44.69106075617516,-68.33763068739052
369,21005538,105843342,36.1563826482682,-65.51460877536526
370,21006082,105841951,124.66132505415554,-110.89120129215992
371,21005732,105842998,22.805898426334192,-54.56362828616818
372,21006355,105842646,98.9337002784769,-100.55772717749237
373,21005253,105841935,114.10995348788806,-110.06077010630923
374,21005359,105842562,48.59464091477276,-70.35191768146402
375,21005745,105842693,39.55833436873094,-65.15665229961294
376,21006124,105843382,77.67066671010927,-88.72932691894991
377,21006279,105842635,91.57561277370932,-96.97888171081279
378,21005489,105842620,39.06480806065374,-66.11426913538317
379,21005916,105841943,117.39817244007475,-107.45517163021054
380,21005723,105842689,38.4488427020789,-65.38159594031058
381,21006278,105842705,88.76042016515342,-94.95991444915431
382,21006408,105842475,111.83493727745402,-107.11511089972146
383,21005283,105843591,67.67215670232117,-81.59712431881894
384,21005532,105843152,16.415850877879347,-49.195636726693245
385,21005142,105842905,43.809339638896155,-67.23401206210683
386,21005401,105842673,36.158613121936945,-62.798153036451616
387,21006173,105843617,96.68502557701675,-99.31231555109984
388,21005881,105841888,121.40741431769945,-108.08500775564657
389,21005824,105843051,33.56129104134539,-60.82171700831073
390,21005306,105842116,94.42577329744684,-98.76120034891667
391,21006324,105843408,98.52358916156027,-99.81457552998336
392,21005210,105843531,65.97395601740483,-81.60151626888631
393,21005303,105843209,33.45439693217866,-61.78322875306633
394,21006264,105842114,122.75971399237324,-103.98208106909189
395,21005679,105842075,96.91334786171188,-99.70207363209913
396,21006394,105843249,100.00536113229118,-100.40279953748315
397,21005182,105843039,38.65773731403331,-65.72164305539033
398,21005506,105841870,116.73745960661456,-110.54622881151866
399,21006366,105842752,96.64584122063117,-98.58435500319267
400,21006125,105843235,71.0672330311279,-85.17593622102656
401,21005089,105843371,62.497993851776364,-80.12863880097984
402,21005518,105843362,38.22555063383381,-63.75815039023693
403,21006247,105842000,130.6407050121807,-110.50529998079956
404,21005086,105843261,56.345360938406905,-74.81644303246412
405,21006083,105842020,118.54781012806787,-106.62356685875731
406,21005327,105841889,116.87785662008832,-112.83760177064113
407,21005632,105842885,16.263679779365564,-49.05824103986119
408,21005096,105842033,110.70688782597512,-106.5269421659537
409,21005657,105843446,49.11176745317557,-71.41915999583556
410,21005220,105843479,60.84687275580343,-78.89559394246464
411,21005535,105843194,20.78668422969648,-52.229860202091835
412,21006280,105842196,117.81890542023616,-101.38931919553373
413,21005073,105842925,51.0040954623159,-71.91659211660948
414,21006112,105842755,69.64144229633501,-83.8489402046182
415,21006019,105843492,75.29205846696475,-87.20894204880993
416,21005293,105842680,41.719836324893116,-67.29520891313538
417,21005329,105842129,92.48068900217022,-96.33643749860859
418,21005400,105842857,20.048030372338577,-51.8120128159036
419,21005313,105843273,37.495367341063734,-63.897485735222894
420,21005475,105842709,30.15380064895376,-59.66539285866738
421,21005382,105841928,111.86034034547963,-108.45253252399013
422,21006234,105842024,127.7859357782562,-108.46934319456304
423,21005274,105842219,85.25309922765442,-93.47950786950177
424,21005819,105843481,60.10099425975348,-77.1785898624029
425,21005966,105842526,68.89083952766337,-77.91538163289643
426,21005548,105843539,56.63997259875617,-75.5135332026428
427,21006138,105841961,126.98207637238426,-111.65921604937739
428,21005113,105843236,52.45935819524238,-73.15859397716825
429,21005667,105842220,81.86538032282432,-90.3081445796717
430,21006009,105841794,135.64984421932235,-119.08760743102205
431,21005725,105842831,27.77608749523887,-57.781514137118826
432,21005751,105841770,129.5169175384704,-115.53230499491109
433,21005158,105842246,87.84863915132844,-94.08644383855555
434,21005268,105843518,61.56715023588934,-78.33337168637459
435,21005594,105841928,110.94202850572503,-106.70573342435847
436,21005545,105843238,25.415490094653787,-56.51538586595586
437,21005775,105843662,74.6476559342114,-86.25837141658573
438,21006182,105843090,73.53434317105886,-85.26447877184145
439,21005701,105843661,71.91331798796442,-85.00446284825854
440,21006140,105842767,72.14322257549752,-84.35927735935225
441,21005583,105843313,33.70492968300048,-62.02975976844833
442,21005668,105843062,17.1996171602286,-49.69684326224615
443,21005536,105843299,31.686451937968243,-60.354512079750016
444,21005709,105843511,57.37434696546122,-77.55810808748345
445,21005108,105842214,93.4454976259048,-97.54458529127436
446,21005650,105841816,123.08401618729773,-114.25735570698443
447,21005628,105843285,32.237680800312816,-60.81921959875307
448,21005947,105842522,67.70941579082132,-78.44483766781642
449,21005757,105842902,27.308324281915812,-57.026517190509544
450,21005632,105841864,117.9168756981781,-112.65071153941695
451,21005443,105842716,30.341421284988794,-58.66369324232399
452,21006027,105842628,67.36004823891636,-81.74664672059136
453,21005326,105842899,24.436758706642046,-55.98983759088346
454,21005583,105842057,97.49550878581705,-100.99426408608696
455,21005655,105842814,23.495793153663165,-54.610087099712835
456,21005827,105843054,33.94559241827143,-61.242169741504576
457,21005089,105841849,128.48928052036243,-118.27117819174158
458,21005336,105842717,35.75844732871985,-63.314298397361384
459,21006068,105843292,67.66524113214618,-81.69696809491816
460,21005694,105843151,24.71475162600279,-55.19141001167734
461,21006118,105843003,65.74347401372333,-80.5760634508645
462,21006334,105843121,90.72601477788636,-95.65256837370347
463,21006234,105841798,146.99441738296397,-122.75499341836714
464,21005579,105842708,30.255707054085196,-59.58126239471366
465,21006028,105842414,82.05228550319079,-88.58621538560213
466,21005326,105842024,103.17452027868613,-102.6090489136493
467,21006359,105842852,93.71052299190372,-96.81017817014107
468,21005564,105842427,59.01988698618517,-76.96504325705786
469,21006288,105843204,87.4095453440023,-94.83117431033794
470,21005410,105842103,93.43061499236325,-96.5363068153956
471,21005905,105843464,64.4173055421861,-80.14727140156663
472,21005515,105842548,46.33104713995818,-71.18222279641867
473,21006156,105843349,79.08060315193806,-88.92555951134746
474,21005395,105841839,120.82848707261981,-113.73451478483466
475,21006034,105842940,56.671606391769146,-76.13871324432199
476,21006218,105842878,77.79792996450585,-87.77680157122234
477,21006218,105841728,152.2788407600842,-129.80687304315603
478,21005153,105842604,58.056504689489735,-76.07583946049493
479,21005316,105841901,115.89638704446344,-109.29679108954453
480,21005946,105843461,67.25742923420455,-82.58872387956283
481,21006327,105842500,102.71026591182861,-101.85756404663334
482,21005825,105843474,59.85767201211881,-77.18002689684266
483,21006090,105843420,76.67005222643978,-87.8647377097784
484,21006144,105843534,88.62300330522002,-93.89326796039553
485,21006181,105843500,89.73513987091853,-96.18224429381894
486,21006074,105843440,76.4631463100195,-90.74854549611281
487,21005454,105842955,9.073630556731159,-40.950794774862786
488,21006010,105843021,53.79711430262474,-73.89441847103834
489,21006333,105842935,89.86033068835015,-94.3132179789664
490,21005328,105842144,90.99567568046892,-95.38490939750523
491,21005971,105843405,65.271305842573,-80.1848148521157
492,21006280,105841941,137.73379117309372,-113.81633095377774
493,21005479,105843394,41.87700590452471,-68.14913465667648
494,21005458,105842918,11.008287807463752,-44.5440843774045
495,21005218,105842659,48.90144344074312,-70.32629289347855
496,21005344,105842649,41.20316216637053,-66.0122671060505
497,21005274,105842329,74.56649384593499,-85.4593327308972
498,21005468,105842806,20.595123787860622,-52.37268442389299
499,21006163,105841919,132.15433525052455,-114.46883060955105
500,21006106,105843429,78.66327898776491,-88.68038375145164
501,21005633,105842911,14.604529359124507,-46.837668330401584
502,21005238,105843638,74.196834128237,-86.30414445128609
503,21005749,105843585,66.14993358596462,-80.92931007557755
504,21006387,105843218,98.44490796246248,-102.49307084883024
505,21005148,105842565,61.331386204345435,-79.40470672702594
506,21005442,105842406,61.78452145794709,-78.17072409703886
507,21005236,105843028,32.559855417354576,-62.52217922171681
508,21005151,105843624,77.6443466503041,-88.0744215012093
509,21005325,105842411,64.57275847743135,-80.25894471431516
510,21006040,105842995,57.06099892745982,-75.48001566736494
511,21005084,105843082,50.1149314817944,-71.3503963873454
512,21005785,105843571,66.43259296349265,-81.94424914094962
513,21005543,105842520,49.25144460865523,-72.02517292946683
514,21005844,105843114,37.3968340614459,-64.03649918245556
515,21005290,105841875,119.14781097555563,-111.83616088559366
516,21005249,105843178,36.34847740963721,-63.788691441328716
517,21005078,105841867,127.23699863017343,-116.1910520228146
